	trialNo	RT	ACC	literate	number	visual_noise	learn_trial	category	item	trial	pp	subject
41	15.0	7.478498499302077	1.0	low	3	no_noise	learn	bikes	bikes_15.0	14	low_3	19
46	16.0	4.4050661891669725	1.0	low	3	no_noise	learn	bikes	bikes_16.0	15	low_3	19
47	17.0	23.177209645153198	0.0	low	3	no_noise	learn	bikes	bikes_17.0	16	low_3	19
48	18.0	4.9603395829017245	1.0	low	3	no_noise	learn	bikes	bikes_18.0	17	low_3	19
51	19.0	21.021783730055176	1.0	low	3	no_noise	no_learn	bikes	bikes_19.0	18	low_3	19
52	45.0	15.144410663368035	1.0	low	3	no_noise	no_learn	bikes	bikes_45.0	19	low_3	19
53	41.0	9.13731785265736	1.0	low	3	no_noise	no_learn	bikes	bikes_41.0	20	low_3	19
54	29.0	15.765986277128832	0.0	low	3	no_noise	no_learn	bikes	bikes_29.0	21	low_3	19
55	34.0	17.158665575838313	1.0	low	3	no_noise	no_learn	bikes	bikes_34.0	22	low_3	19
56	30.0	9.134756514878973	1.0	low	3	no_noise	no_learn	bikes	bikes_30.0	23	low_3	19
57	25.0	32.58768620958108	1.0	low	3	no_noise	no_learn	bikes	bikes_25.0	24	low_3	19
58	21.0	11.804646228642016	1.0	low	3	no_noise	no_learn	bikes	bikes_21.0	25	low_3	19
59	43.0	6.058732476150907	1.0	low	3	no_noise	no_learn	bikes	bikes_43.0	26	low_3	19
60	26.0	11.943005067972988	1.0	low	3	no_noise	no_learn	bikes	bikes_26.0	27	low_3	19
61	32.0	12.48112710208261	0.0	low	3	no_noise	no_learn	bikes	bikes_32.0	28	low_3	19
62	33.0	15.113586274048428	1.0	low	3	no_noise	no_learn	bikes	bikes_33.0	29	low_3	19
63	36.0	25.660376173440447	0.0	low	3	no_noise	no_learn	bikes	bikes_36.0	30	low_3	19
64	46.0	21.253351600238602	1.0	low	3	no_noise	no_learn	bikes	bikes_46.0	31	low_3	19
65	44.0	9.856279005498436	1.0	low	3	no_noise	no_learn	bikes	bikes_44.0	32	low_3	19
66	23.0	7.827773232662366	1.0	low	3	no_noise	no_learn	bikes	bikes_23.0	33	low_3	19
67	48.0	16.282872831463465	0.0	low	3	no_noise	no_learn	bikes	bikes_48.0	34	low_3	19
68	28.0	10.063903371799825	1.0	low	3	no_noise	no_learn	bikes	bikes_28.0	35	low_3	19
69	42.0	16.590587114051228	1.0	low	3	no_noise	no_learn	bikes	bikes_42.0	36	low_3	19
70	20.0	20.223431236327084	0.0	low	3	no_noise	no_learn	bikes	bikes_20.0	37	low_3	19
71	22.0	32.899191239665015	0.0	low	3	no_noise	no_learn	bikes	bikes_22.0	38	low_3	19
72	47.0	6.948611160072688	0.0	low	3	no_noise	no_learn	bikes	bikes_47.0	39	low_3	19
73	40.0	9.291305674450996	1.0	low	3	no_noise	no_learn	bikes	bikes_40.0	40	low_3	19
74	35.0	4.422325740088127	1.0	low	3	no_noise	no_learn	bikes	bikes_35.0	41	low_3	19
75	39.0	12.850217861612695	1.0	low	3	no_noise	no_learn	bikes	bikes_39.0	42	low_3	19
76	31.0	4.411348578174512	1.0	low	3	no_noise	no_learn	bikes	bikes_31.0	43	low_3	19
77	24.0	8.647115648393083	1.0	low	3	no_noise	no_learn	bikes	bikes_24.0	44	low_3	19
78	37.0	22.21136932497211	0.0	low	3	no_noise	no_learn	bikes	bikes_37.0	45	low_3	19
79	38.0	12.363359862489233	0.0	low	3	no_noise	no_learn	bikes	bikes_38.0	46	low_3	19
80	27.0	5.263174721651012	1.0	low	3	no_noise	no_learn	bikes	bikes_27.0	47	low_3	19
83	49.0	9.883658292174005	1.0	low	3	noise	no_learn	bikes	bikes_49.0	48	low_3	19
84	63.0	17.01856311422307	0.0	low	3	noise	no_learn	bikes	bikes_63.0	49	low_3	19
85	54.0	10.419680928873275	0.0	low	3	noise	no_learn	bikes	bikes_54.0	50	low_3	19
86	53.0	7.997447576859486	1.0	low	3	noise	no_learn	bikes	bikes_53.0	51	low_3	19
87	69.0	6.695076404530482	1.0	low	3	noise	no_learn	bikes	bikes_69.0	52	low_3	19
88	70.0	4.587845052234115	1.0	low	3	noise	no_learn	bikes	bikes_70.0	53	low_3	19
89	66.0	11.018408728890789	1.0	low	3	noise	no_learn	bikes	bikes_66.0	54	low_3	19
90	65.0	17.594064633562084	0.0	low	3	noise	no_learn	bikes	bikes_65.0	55	low_3	19
91	72.0	5.291334039209686	0.0	low	3	noise	no_learn	bikes	bikes_72.0	56	low_3	19
92	64.0	9.111968672339572	0.0	low	3	noise	no_learn	bikes	bikes_64.0	57	low_3	19
93	60.0	7.620428056636229	0.0	low	3	noise	no_learn	bikes	bikes_60.0	58	low_3	19
94	62.0	11.530306327245851	0.0	low	3	noise	no_learn	bikes	bikes_62.0	59	low_3	19
95	56.0	5.8425289857441385	1.0	low	3	noise	no_learn	bikes	bikes_56.0	60	low_3	19
96	61.0	8.800468099572754	1.0	low	3	noise	no_learn	bikes	bikes_61.0	61	low_3	19
97	67.0	7.568888478275768	1.0	low	3	noise	no_learn	bikes	bikes_67.0	62	low_3	19
98	57.0	11.811677042091105	0.0	low	3	noise	no_learn	bikes	bikes_57.0	63	low_3	19
99	58.0	12.067198141216068	0.0	low	3	noise	no_learn	bikes	bikes_58.0	64	low_3	19
100	50.0	5.638734672393183	1.0	low	3	noise	no_learn	bikes	bikes_50.0	65	low_3	19
101	59.0	7.446773326266339	0.0	low	3	noise	no_learn	bikes	bikes_59.0	66	low_3	19
102	51.0	6.500416354147093	1.0	low	3	noise	no_learn	bikes	bikes_51.0	67	low_3	19
103	68.0	7.255304716532919	1.0	low	3	noise	no_learn	bikes	bikes_68.0	68	low_3	19
104	55.0	12.009217736402205	1.0	low	3	noise	no_learn	bikes	bikes_55.0	69	low_3	19
105	52.0	6.269840034914522	1.0	low	3	noise	no_learn	bikes	bikes_52.0	70	low_3	19
106	71.0	10.667441024599613	0.0	low	3	noise	no_learn	bikes	bikes_71.0	71	low_3	19
11	1.0	11.209067727348156	0.0	low	3	learn	learn	cars	cars_1.0	0	low_3	19
12	2.0	13.393824829779987	0.0	low	3	learn	learn	cars	cars_2.0	1	low_3	19
13	3.0	13.200196446219707	0.0	low	3	learn	learn	cars	cars_3.0	2	low_3	19
18	4.0	8.799765463960282	1.0	low	3	learn	learn	cars	cars_4.0	3	low_3	19
19	5.0	6.69396977370161	1.0	low	3	learn	learn	cars	cars_5.0	4	low_3	19
20	6.0	10.79800036549932	1.0	low	3	learn	learn	cars	cars_6.0	5	low_3	19
25	7.0	11.551041371621974	0.0	low	3	learn	learn	cars	cars_7.0	6	low_3	19
26	8.0	8.881726246843757	1.0	low	3	learn	learn	cars	cars_8.0	7	low_3	19
27	9.0	9.902043518835852	1.0	low	3	learn	learn	cars	cars_9.0	8	low_3	19
32	10.0	13.192792433579598	1.0	low	3	learn	learn	cars	cars_10.0	9	low_3	19
33	11.0	12.28432429672648	1.0	low	3	learn	learn	cars	cars_11.0	10	low_3	19
34	12.0	4.9384723794100855	1.0	low	3	learn	learn	cars	cars_12.0	11	low_3	19
39	13.0	6.739619207155557	1.0	low	3	learn	learn	cars	cars_13.0	12	low_3	19
40	14.0	6.5729158689082405	1.0	low	3	learn	learn	cars	cars_14.0	13	low_3	19
41	15.0	7.485156923979957	0.0	low	3	learn	learn	cars	cars_15.0	14	low_3	19
46	16.0	10.874088427543027	0.0	low	3	learn	learn	cars	cars_16.0	15	low_3	19
47	17.0	10.629062694626557	1.0	low	3	learn	learn	cars	cars_17.0	16	low_3	19
48	18.0	8.578380137212664	1.0	low	3	learn	learn	cars	cars_18.0	17	low_3	19
51	19.0	8.813340432627227	1.0	low	3	no_noise	no_learn	cars	cars_19.0	18	low_3	19
52	45.0	11.606637110586236	1.0	low	3	no_noise	no_learn	cars	cars_45.0	19	low_3	19
53	41.0	9.422128402402448	0.0	low	3	no_noise	no_learn	cars	cars_41.0	20	low_3	19
54	29.0	4.371433688662364	1.0	low	3	no_noise	no_learn	cars	cars_29.0	21	low_3	19
55	34.0	13.181710727267273	0.0	low	3	no_noise	no_learn	cars	cars_34.0	22	low_3	19
56	30.0	7.2752735071935595	1.0	low	3	no_noise	no_learn	cars	cars_30.0	23	low_3	19
57	25.0	7.900093239017223	1.0	low	3	no_noise	no_learn	cars	cars_25.0	24	low_3	19
58	21.0	12.781292306546677	0.0	low	3	no_noise	no_learn	cars	cars_21.0	25	low_3	19
59	43.0	11.644296191301693	0.0	low	3	no_noise	no_learn	cars	cars_43.0	26	low_3	19
60	26.0	10.554167168114873	1.0	low	3	no_noise	no_learn	cars	cars_26.0	27	low_3	19
61	32.0	5.5752827054784575	0.0	low	3	no_noise	no_learn	cars	cars_32.0	28	low_3	19
62	33.0	8.046516179461833	0.0	low	3	no_noise	no_learn	cars	cars_33.0	29	low_3	19
63	36.0	4.970066669340667	0.0	low	3	no_noise	no_learn	cars	cars_36.0	30	low_3	19
64	46.0	8.677405969809115	0.0	low	3	no_noise	no_learn	cars	cars_46.0	31	low_3	19
65	44.0	7.190673180835803	0.0	low	3	no_noise	no_learn	cars	cars_44.0	32	low_3	19
66	23.0	7.0076868498126705	0.0	low	3	no_noise	no_learn	cars	cars_23.0	33	low_3	19
67	48.0	7.742321963522045	0.0	low	3	no_noise	no_learn	cars	cars_48.0	34	low_3	19
68	28.0	3.489781595404565	0.0	low	3	no_noise	no_learn	cars	cars_28.0	35	low_3	19
69	42.0	6.640409814044688	0.0	low	3	no_noise	no_learn	cars	cars_42.0	36	low_3	19
70	20.0	5.533289894730842	0.0	low	3	no_noise	no_learn	cars	cars_20.0	37	low_3	19
71	22.0	5.969398071440081	0.0	low	3	no_noise	no_learn	cars	cars_22.0	38	low_3	19
72	47.0	4.585010197131851	0.0	low	3	no_noise	no_learn	cars	cars_47.0	39	low_3	19
73	40.0	13.173938783174892	0.0	low	3	no_noise	no_learn	cars	cars_40.0	40	low_3	19
74	35.0	5.105420059800963	0.0	low	3	no_noise	no_learn	cars	cars_35.0	41	low_3	19
75	39.0	14.408279511202636	0.0	low	3	no_noise	no_learn	cars	cars_39.0	42	low_3	19
76	31.0	2.634600306095308	1.0	low	3	no_noise	no_learn	cars	cars_31.0	43	low_3	19
77	24.0	7.884160348417937	0.0	low	3	no_noise	no_learn	cars	cars_24.0	44	low_3	19
78	37.0	11.065400625888287	0.0	low	3	no_noise	no_learn	cars	cars_37.0	45	low_3	19
79	38.0	9.298015966116509	1.0	low	3	no_noise	no_learn	cars	cars_38.0	46	low_3	19
80	27.0	7.201501225154061	1.0	low	3	no_noise	no_learn	cars	cars_27.0	47	low_3	19
83	49.0	8.911703340274471	1.0	low	3	noise	no_learn	cars	cars_49.0	48	low_3	19
84	63.0	10.486831255209836	1.0	low	3	noise	no_learn	cars	cars_63.0	49	low_3	19
85	54.0	5.882584483422762	1.0	low	3	noise	no_learn	cars	cars_54.0	50	low_3	19
86	53.0	4.462283581950032	1.0	low	3	noise	no_learn	cars	cars_53.0	51	low_3	19
87	69.0	3.8253395363008167	1.0	low	3	noise	no_learn	cars	cars_69.0	52	low_3	19
88	70.0	7.965172127491313	1.0	low	3	noise	no_learn	cars	cars_70.0	53	low_3	19
89	66.0	7.367285950407678	1.0	low	3	noise	no_learn	cars	cars_66.0	54	low_3	19
90	65.0	8.513221016990428	0.0	low	3	noise	no_learn	cars	cars_65.0	55	low_3	19
91	72.0	7.7818466349890505	0.0	low	3	noise	no_learn	cars	cars_72.0	56	low_3	19
92	64.0	4.903387198010023	1.0	low	3	noise	no_learn	cars	cars_64.0	57	low_3	19
93	60.0	6.438657763374067	0.0	low	3	noise	no_learn	cars	cars_60.0	58	low_3	19
94	62.0	5.091236869648128	1.0	low	3	noise	no_learn	cars	cars_62.0	59	low_3	19
95	56.0	5.6774002968559225	1.0	low	3	noise	no_learn	cars	cars_56.0	60	low_3	19
96	61.0	8.410981862358312	1.0	low	3	noise	no_learn	cars	cars_61.0	61	low_3	19
97	67.0	4.64632751328827	1.0	low	3	noise	no_learn	cars	cars_67.0	62	low_3	19
98	57.0	8.578068530070594	0.0	low	3	noise	no_learn	cars	cars_57.0	63	low_3	19
99	58.0	3.8428077708085766	1.0	low	3	noise	no_learn	cars	cars_58.0	64	low_3	19
100	50.0	3.9393241326142734	1.0	low	3	noise	no_learn	cars	cars_50.0	65	low_3	19
101	59.0	6.538693381407938	0.0	low	3	noise	no_learn	cars	cars_59.0	66	low_3	19
102	51.0	5.1498040197730015	1.0	low	3	noise	no_learn	cars	cars_51.0	67	low_3	19
103	68.0	4.2790241388138375	0.0	low	3	noise	no_learn	cars	cars_68.0	68	low_3	19
104	55.0	4.3452728710108195	0.0	low	3	noise	no_learn	cars	cars_55.0	69	low_3	19
105	52.0	4.132833384184778	0.0	low	3	noise	no_learn	cars	cars_52.0	70	low_3	19
106	71.0	5.4833290178357865	1.0	low	3	noise	no_learn	cars	cars_71.0	71	low_3	19
11	1.0	8.193068382168349	1.0	low	3	learn	learn	faces	faces_1.0	0	low_3	19
12	2.0	3.8327411176778696	1.0	low	3	learn	learn	faces	faces_2.0	1	low_3	19
13	3.0	5.374629181422279	1.0	low	3	learn	learn	faces	faces_3.0	2	low_3	19
18	4.0	6.266345901758541	1.0	low	3	learn	learn	faces	faces_4.0	3	low_3	19
19	5.0	5.696319591417705	1.0	low	3	learn	learn	faces	faces_5.0	4	low_3	19
20	6.0	4.667699143910795	1.0	low	3	learn	learn	faces	faces_6.0	5	low_3	19
25	7.0	4.27659733103792	1.0	low	3	learn	learn	faces	faces_7.0	6	low_3	19
26	8.0	4.826066484565672	1.0	low	3	learn	learn	faces	faces_8.0	7	low_3	19
27	9.0	4.609045683877412	1.0	low	3	learn	learn	faces	faces_9.0	8	low_3	19
32	10.0	4.165379514404776	1.0	low	3	learn	learn	faces	faces_10.0	9	low_3	19
33	11.0	3.86499954818828	1.0	low	3	learn	learn	faces	faces_11.0	10	low_3	19
34	12.0	4.189718504076153	1.0	low	3	learn	learn	faces	faces_12.0	11	low_3	19
39	13.0	5.826747644003262	1.0	low	3	learn	learn	faces	faces_13.0	12	low_3	19
40	14.0	4.488658350928746	1.0	low	3	learn	learn	faces	faces_14.0	13	low_3	19
41	15.0	5.8341318013117425	1.0	low	3	learn	learn	faces	faces_15.0	14	low_3	19
46	16.0	4.885270220931488	1.0	low	3	learn	learn	faces	faces_16.0	15	low_3	19
47	17.0	8.21198038293187	1.0	low	3	learn	learn	faces	faces_17.0	16	low_3	19
48	18.0	4.7610670174181	1.0	low	3	learn	learn	faces	faces_18.0	17	low_3	19
51	19.0	9.439131860066482	1.0	low	3	no_noise	no_learn	faces	faces_19.0	18	low_3	19
52	45.0	10.194124766852838	1.0	low	3	no_noise	no_learn	faces	faces_45.0	19	low_3	19
53	41.0	6.419380262423147	1.0	low	3	no_noise	no_learn	faces	faces_41.0	20	low_3	19
54	29.0	9.113192003893346	1.0	low	3	no_noise	no_learn	faces	faces_29.0	21	low_3	19
55	34.0	6.812357391107072	1.0	low	3	no_noise	no_learn	faces	faces_34.0	22	low_3	19
56	30.0	6.574361661218062	0.0	low	3	no_noise	no_learn	faces	faces_30.0	23	low_3	19
57	25.0	10.065704128815923	1.0	low	3	no_noise	no_learn	faces	faces_25.0	24	low_3	19
58	21.0	8.107090744133531	1.0	low	3	no_noise	no_learn	faces	faces_21.0	25	low_3	19
59	43.0	6.36807732719717	1.0	low	3	no_noise	no_learn	faces	faces_43.0	26	low_3	19
60	26.0	5.359014786548869	1.0	low	3	no_noise	no_learn	faces	faces_26.0	27	low_3	19
61	32.0	25.782179718305997	0.0	low	3	no_noise	no_learn	faces	faces_32.0	28	low_3	19
62	33.0	9.701290312907076	0.0	low	3	no_noise	no_learn	faces	faces_33.0	29	low_3	19
63	36.0	17.348445266752606	1.0	low	3	no_noise	no_learn	faces	faces_36.0	30	low_3	19
64	46.0	7.4154813236291375	0.0	low	3	no_noise	no_learn	faces	faces_46.0	31	low_3	19
65	44.0	8.592377335584388	1.0	low	3	no_noise	no_learn	faces	faces_44.0	32	low_3	19
66	23.0	6.285687020812475	0.0	low	3	no_noise	no_learn	faces	faces_23.0	33	low_3	19
67	48.0	7.756781507474443	0.0	low	3	no_noise	no_learn	faces	faces_48.0	34	low_3	19
68	28.0	6.801752212755673	0.0	low	3	no_noise	no_learn	faces	faces_28.0	35	low_3	19
69	42.0	5.12585322209452	0.0	low	3	no_noise	no_learn	faces	faces_42.0	36	low_3	19
70	20.0	5.998985757243644	0.0	low	3	no_noise	no_learn	faces	faces_20.0	37	low_3	19
71	22.0	6.340300933889012	0.0	low	3	no_noise	no_learn	faces	faces_22.0	38	low_3	19
72	47.0	8.480774163432216	0.0	low	3	no_noise	no_learn	faces	faces_47.0	39	low_3	19
73	40.0	4.550021050705254	1.0	low	3	no_noise	no_learn	faces	faces_40.0	40	low_3	19
74	35.0	6.837702114107742	0.0	low	3	no_noise	no_learn	faces	faces_35.0	41	low_3	19
75	39.0	4.86459433733944	0.0	low	3	no_noise	no_learn	faces	faces_39.0	42	low_3	19
76	31.0	5.1172659937747085	0.0	low	3	no_noise	no_learn	faces	faces_31.0	43	low_3	19
77	24.0	4.322536895460871	0.0	low	3	no_noise	no_learn	faces	faces_24.0	44	low_3	19
78	37.0	6.020547026540951	0.0	low	3	no_noise	no_learn	faces	faces_37.0	45	low_3	19
79	38.0	7.120992312746239	1.0	low	3	no_noise	no_learn	faces	faces_38.0	46	low_3	19
80	27.0	6.894654904206617	0.0	low	3	no_noise	no_learn	faces	faces_27.0	47	low_3	19
83	49.0	15.30097157405362	0.0	low	3	noise	no_learn	faces	faces_49.0	48	low_3	19
84	63.0	9.498819418189667	1.0	low	3	noise	no_learn	faces	faces_63.0	49	low_3	19
85	54.0	5.613571078643871	0.0	low	3	noise	no_learn	faces	faces_54.0	50	low_3	19
86	53.0	4.960299872236647	1.0	low	3	noise	no_learn	faces	faces_53.0	51	low_3	19
87	69.0	6.829726348956683	0.0	low	3	noise	no_learn	faces	faces_69.0	52	low_3	19
88	70.0	6.963028967307763	1.0	low	3	noise	no_learn	faces	faces_70.0	53	low_3	19
89	66.0	4.028900448203785	0.0	low	3	noise	no_learn	faces	faces_66.0	54	low_3	19
90	65.0	5.125815132274512	1.0	low	3	noise	no_learn	faces	faces_65.0	55	low_3	19
91	72.0	7.858640169119099	0.0	low	3	noise	no_learn	faces	faces_72.0	56	low_3	19
92	64.0	5.513715374227103	0.0	low	3	noise	no_learn	faces	faces_64.0	57	low_3	19
93	60.0	8.506834488793174	0.0	low	3	noise	no_learn	faces	faces_60.0	58	low_3	19
94	62.0	7.33680193820328	0.0	low	3	noise	no_learn	faces	faces_62.0	59	low_3	19
95	56.0	8.816280237339017	1.0	low	3	noise	no_learn	faces	faces_56.0	60	low_3	19
96	61.0	4.282459921607368	0.0	low	3	noise	no_learn	faces	faces_61.0	61	low_3	19
97	67.0	4.734030539120795	1.0	low	3	noise	no_learn	faces	faces_67.0	62	low_3	19
98	57.0	5.344626154495926	0.0	low	3	noise	no_learn	faces	faces_57.0	63	low_3	19
99	58.0	4.298225054915747	1.0	low	3	noise	no_learn	faces	faces_58.0	64	low_3	19
100	50.0	4.191116886715463	1.0	low	3	noise	no_learn	faces	faces_50.0	65	low_3	19
101	59.0	3.957116535804744	0.0	low	3	noise	no_learn	faces	faces_59.0	66	low_3	19
102	51.0	2.171277763527541	0.0	low	3	noise	no_learn	faces	faces_51.0	67	low_3	19
103	68.0	4.01021860720175	0.0	low	3	noise	no_learn	faces	faces_68.0	68	low_3	19
104	55.0	5.9543983814255625	0.0	low	3	noise	no_learn	faces	faces_55.0	69	low_3	19
105	52.0	7.9855331622529775	0.0	low	3	noise	no_learn	faces	faces_52.0	70	low_3	19
106	71.0	3.102157707251536	0.0	low	3	noise	no_learn	faces	faces_71.0	71	low_3	19
11	1.0	5.8551384789443555	1.0	y	14	no_noise	learn	bikes	bikes_1.0	0	y_14	20
12	2.0	9.497952032003012	1.0	y	14	no_noise	learn	bikes	bikes_2.0	1	y_14	20
13	3.0	3.744050195071395	1.0	y	14	no_noise	learn	bikes	bikes_3.0	2	y_14	20
18	4.0	6.666861981382681	1.0	y	14	no_noise	learn	bikes	bikes_4.0	3	y_14	20
19	5.0	3.7380651362418575	1.0	y	14	no_noise	learn	bikes	bikes_5.0	4	y_14	20
20	6.0	2.5866528730712157	1.0	y	14	no_noise	learn	bikes	bikes_6.0	5	y_14	20
25	7.0	6.87901914732538	1.0	y	14	no_noise	learn	bikes	bikes_7.0	6	y_14	20
26	8.0	2.9871149017835705	1.0	y	14	no_noise	learn	bikes	bikes_8.0	7	y_14	20
27	9.0	2.6035739351291345	1.0	y	14	no_noise	learn	bikes	bikes_9.0	8	y_14	20
32	10.0	8.515891810235187	1.0	y	14	no_noise	learn	bikes	bikes_10.0	9	y_14	20
33	11.0	3.78764427760234	1.0	y	14	no_noise	learn	bikes	bikes_11.0	10	y_14	20
34	12.0	4.742677319017275	1.0	y	14	no_noise	learn	bikes	bikes_12.0	11	y_14	20
39	13.0	6.448828760050674	1.0	y	14	no_noise	learn	bikes	bikes_13.0	12	y_14	20
40	14.0	4.646148491052372	0.0	y	14	no_noise	learn	bikes	bikes_14.0	13	y_14	20
41	15.0	3.4391140816233015	1.0	y	14	no_noise	learn	bikes	bikes_15.0	14	y_14	20
46	16.0	5.9357442949458346	1.0	y	14	no_noise	learn	bikes	bikes_16.0	15	y_14	20
47	17.0	2.1664924232472917	1.0	y	14	no_noise	learn	bikes	bikes_17.0	16	y_14	20
48	18.0	4.011189264011591	1.0	y	14	no_noise	learn	bikes	bikes_18.0	17	y_14	20
51	19.0	7.831635473042297	0.0	y	14	no_noise	no_learn	bikes	bikes_19.0	18	y_14	20
52	43.0	7.4652501892360315	0.0	y	14	no_noise	no_learn	bikes	bikes_43.0	19	y_14	20
53	45.0	5.236494108950866	1.0	y	14	no_noise	no_learn	bikes	bikes_45.0	20	y_14	20
54	20.0	7.185879637508152	1.0	y	14	no_noise	no_learn	bikes	bikes_20.0	21	y_14	20
55	35.0	6.114102695019027	1.0	y	14	no_noise	no_learn	bikes	bikes_35.0	22	y_14	20
56	46.0	10.643104093828695	0.0	y	14	no_noise	no_learn	bikes	bikes_46.0	23	y_14	20
57	31.0	5.498470710086623	1.0	y	14	no_noise	no_learn	bikes	bikes_31.0	24	y_14	20
58	38.0	5.084905981493648	0.0	y	14	no_noise	no_learn	bikes	bikes_38.0	25	y_14	20
59	25.0	8.197463177907593	0.0	y	14	no_noise	no_learn	bikes	bikes_25.0	26	y_14	20
60	48.0	4.8295623815747595	1.0	y	14	no_noise	no_learn	bikes	bikes_48.0	27	y_14	20
61	24.0	3.536345151089336	1.0	y	14	no_noise	no_learn	bikes	bikes_24.0	28	y_14	20
62	21.0	2.8519648174169556	1.0	y	14	no_noise	no_learn	bikes	bikes_21.0	29	y_14	20
63	32.0	9.488132402306293	0.0	y	14	no_noise	no_learn	bikes	bikes_32.0	30	y_14	20
64	26.0	2.5149160470900824	1.0	y	14	no_noise	no_learn	bikes	bikes_26.0	31	y_14	20
65	33.0	3.1852219699067064	1.0	y	14	no_noise	no_learn	bikes	bikes_33.0	32	y_14	20
66	30.0	4.931135759125937	0.0	y	14	no_noise	no_learn	bikes	bikes_30.0	33	y_14	20
67	37.0	9.82602726625828	0.0	y	14	no_noise	no_learn	bikes	bikes_37.0	34	y_14	20
68	47.0	2.0235123258980816	0.0	y	14	no_noise	no_learn	bikes	bikes_47.0	35	y_14	20
69	34.0	4.344118595743566	0.0	y	14	no_noise	no_learn	bikes	bikes_34.0	36	y_14	20
70	22.0	6.256366773482113	0.0	y	14	no_noise	no_learn	bikes	bikes_22.0	37	y_14	20
71	29.0	4.7410459143566195	0.0	y	14	no_noise	no_learn	bikes	bikes_29.0	38	y_14	20
72	41.0	2.9880752666731496	1.0	y	14	no_noise	no_learn	bikes	bikes_41.0	39	y_14	20
73	28.0	2.312285133551086	1.0	y	14	no_noise	no_learn	bikes	bikes_28.0	40	y_14	20
74	27.0	2.805753031430868	1.0	y	14	no_noise	no_learn	bikes	bikes_27.0	41	y_14	20
75	36.0	7.476269262002461	0.0	y	14	no_noise	no_learn	bikes	bikes_36.0	42	y_14	20
76	40.0	2.9278474211168932	1.0	y	14	no_noise	no_learn	bikes	bikes_40.0	43	y_14	20
77	44.0	2.633352945848856	1.0	y	14	no_noise	no_learn	bikes	bikes_44.0	44	y_14	20
78	42.0	7.558557540039146	0.0	y	14	no_noise	no_learn	bikes	bikes_42.0	45	y_14	20
79	39.0	9.303562832176793	1.0	y	14	no_noise	no_learn	bikes	bikes_39.0	46	y_14	20
80	23.0	4.333678983650317	1.0	y	14	no_noise	no_learn	bikes	bikes_23.0	47	y_14	20
83	49.0	5.8621130783058115	1.0	y	14	noise	no_learn	bikes	bikes_49.0	48	y_14	20
84	72.0	2.491644015021848	0.0	y	14	noise	no_learn	bikes	bikes_72.0	49	y_14	20
85	63.0	5.687418247419371	1.0	y	14	noise	no_learn	bikes	bikes_63.0	50	y_14	20
86	66.0	4.7696445272167685	1.0	y	14	noise	no_learn	bikes	bikes_66.0	51	y_14	20
87	67.0	4.387416059245879	1.0	y	14	noise	no_learn	bikes	bikes_67.0	52	y_14	20
88	65.0	4.698278880238831	1.0	y	14	noise	no_learn	bikes	bikes_65.0	53	y_14	20
89	61.0	3.0487188651322867	1.0	y	14	noise	no_learn	bikes	bikes_61.0	54	y_14	20
90	64.0	5.326310918335366	0.0	y	14	noise	no_learn	bikes	bikes_64.0	55	y_14	20
91	58.0	1.948876575687791	1.0	y	14	noise	no_learn	bikes	bikes_58.0	56	y_14	20
92	51.0	6.419260462304919	0.0	y	14	noise	no_learn	bikes	bikes_51.0	57	y_14	20
93	57.0	5.667368502949103	0.0	y	14	noise	no_learn	bikes	bikes_57.0	58	y_14	20
94	59.0	4.81813728112229	1.0	y	14	noise	no_learn	bikes	bikes_59.0	59	y_14	20
95	62.0	2.555067403837711	1.0	y	14	noise	no_learn	bikes	bikes_62.0	60	y_14	20
96	56.0	6.801398566827628	1.0	y	14	noise	no_learn	bikes	bikes_56.0	61	y_14	20
97	68.0	4.120770544919651	0.0	y	14	noise	no_learn	bikes	bikes_68.0	62	y_14	20
98	54.0	4.89383105358138	1.0	y	14	noise	no_learn	bikes	bikes_54.0	63	y_14	20
99	69.0	8.33799171087594	1.0	y	14	noise	no_learn	bikes	bikes_69.0	64	y_14	20
100	71.0	7.315980714900434	1.0	y	14	noise	no_learn	bikes	bikes_71.0	65	y_14	20
101	60.0	2.5618588450015523	0.0	y	14	noise	no_learn	bikes	bikes_60.0	66	y_14	20
102	53.0	1.827652187443164	1.0	y	14	noise	no_learn	bikes	bikes_53.0	67	y_14	20
103	52.0	2.4940048107391704	1.0	y	14	noise	no_learn	bikes	bikes_52.0	68	y_14	20
104	70.0	3.69250899177041	1.0	y	14	noise	no_learn	bikes	bikes_70.0	69	y_14	20
105	50.0	4.047499161199993	1.0	y	14	noise	no_learn	bikes	bikes_50.0	70	y_14	20
106	55.0	4.547950168002899	1.0	y	14	noise	no_learn	bikes	bikes_55.0	71	y_14	20
11	1.0	10.867784904198745	0.0	y	14	learn	learn	cars	cars_1.0	0	y_14	20
12	2.0	4.570146348262824	1.0	y	14	learn	learn	cars	cars_2.0	1	y_14	20
13	3.0	7.882443638332005	1.0	y	14	learn	learn	cars	cars_3.0	2	y_14	20
18	4.0	3.0189807813558214	1.0	y	14	learn	learn	cars	cars_4.0	3	y_14	20
19	5.0	2.9683525325262963	1.0	y	14	learn	learn	cars	cars_5.0	4	y_14	20
20	6.0	4.105121865036382	1.0	y	14	learn	learn	cars	cars_6.0	5	y_14	20
25	7.0	4.2380675675458415	1.0	y	14	learn	learn	cars	cars_7.0	6	y_14	20
